2024-02-05 22:07:47,329 INFO    StreamThr :28812 [internal.py:wandb_internal():86] W&B internal server running at pid: 28812, started at: 2024-02-05 22:07:47.312135
2024-02-05 22:07:47,346 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: status
2024-02-05 22:07:47,359 INFO    WriterThread:28812 [datastore.py:open_for_write():87] open: /Users/lihongxuan/Desktop/AIPI/Courses/AIPI540/AIPI-540/wandb/run-20240205_220747-wvt56sdk/run-wvt56sdk.wandb
2024-02-05 22:07:47,360 DEBUG   SenderThread:28812 [sender.py:send():382] send: header
2024-02-05 22:07:47,568 DEBUG   SenderThread:28812 [sender.py:send():382] send: run
2024-02-05 22:07:48,183 INFO    SenderThread:28812 [dir_watcher.py:__init__():211] watching files in: /Users/lihongxuan/Desktop/AIPI/Courses/AIPI540/AIPI-540/wandb/run-20240205_220747-wvt56sdk/files
2024-02-05 22:07:48,183 INFO    SenderThread:28812 [sender.py:_start_run_threads():1136] run started: wvt56sdk with start time 1707188867.270468
2024-02-05 22:07:48,196 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: check_version
2024-02-05 22:07:48,196 DEBUG   SenderThread:28812 [sender.py:send_request():409] send_request: check_version
2024-02-05 22:07:48,579 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: run_start
2024-02-05 22:07:48,593 DEBUG   HandlerThread:28812 [system_info.py:__init__():27] System info init
2024-02-05 22:07:48,593 DEBUG   HandlerThread:28812 [system_info.py:__init__():42] System info init done
2024-02-05 22:07:48,593 INFO    HandlerThread:28812 [system_monitor.py:start():194] Starting system monitor
2024-02-05 22:07:48,594 INFO    SystemMonitor:28812 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-05 22:07:48,594 INFO    HandlerThread:28812 [system_monitor.py:probe():214] Collecting system info
2024-02-05 22:07:48,595 INFO    SystemMonitor:28812 [interfaces.py:start():190] Started cpu monitoring
2024-02-05 22:07:48,597 INFO    SystemMonitor:28812 [interfaces.py:start():190] Started disk monitoring
2024-02-05 22:07:48,597 DEBUG   HandlerThread:28812 [system_info.py:probe():151] Probing system
2024-02-05 22:07:48,597 INFO    SystemMonitor:28812 [interfaces.py:start():190] Started memory monitoring
2024-02-05 22:07:48,598 INFO    SystemMonitor:28812 [interfaces.py:start():190] Started network monitoring
2024-02-05 22:07:48,600 DEBUG   HandlerThread:28812 [system_info.py:_probe_git():136] Probing git
2024-02-05 22:07:48,661 DEBUG   HandlerThread:28812 [system_info.py:_probe_git():144] Probing git done
2024-02-05 22:07:48,662 DEBUG   HandlerThread:28812 [system_info.py:probe():199] Probing system done
2024-02-05 22:07:48,662 DEBUG   HandlerThread:28812 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.9.13', 'heartbeatAt': '2024-02-06T03:07:48.597772', 'startedAt': '2024-02-06T03:07:47.246441', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'git@github.com:h0ngxuanli/AIPI-540.git', 'commit': '75fe4d61b714cdbc3a4e29a86bfca8f4baf2767b'}, 'email': 'kongyiji_is_coding@163.com', 'root': '/Users/lihongxuan/Desktop/AIPI/Courses/AIPI540/AIPI-540', 'host': 'lihongxuandeAir', 'username': 'lihongxuan', 'executable': '/Users/lihongxuan/opt/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 460.4317207336426, 'used': 448.37778091430664}}, 'memory': {'total': 16.0}}
2024-02-05 22:07:48,662 INFO    HandlerThread:28812 [system_monitor.py:probe():224] Finished collecting system info
2024-02-05 22:07:48,662 INFO    HandlerThread:28812 [system_monitor.py:probe():227] Publishing system info
2024-02-05 22:07:48,663 DEBUG   HandlerThread:28812 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-05 22:07:49,190 INFO    Thread-26 :28812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/lihongxuan/Desktop/AIPI/Courses/AIPI540/AIPI-540/wandb/run-20240205_220747-wvt56sdk/files/conda-environment.yaml
2024-02-05 22:08:04,126 DEBUG   HandlerThread:28812 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-05 22:08:04,127 INFO    HandlerThread:28812 [system_monitor.py:probe():229] Finished publishing system info
2024-02-05 22:08:04,127 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 22:08:04,127 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 22:08:04,127 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 22:08:04,128 DEBUG   SenderThread:28812 [sender.py:send():382] send: files
2024-02-05 22:08:04,128 INFO    SenderThread:28812 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-05 22:08:04,257 INFO    Thread-26 :28812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/lihongxuan/Desktop/AIPI/Courses/AIPI540/AIPI-540/wandb/run-20240205_220747-wvt56sdk/files/conda-environment.yaml
2024-02-05 22:08:04,257 INFO    Thread-26 :28812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/lihongxuan/Desktop/AIPI/Courses/AIPI540/AIPI-540/wandb/run-20240205_220747-wvt56sdk/files/wandb-metadata.json
2024-02-05 22:08:04,544 INFO    StreamThr :28812 [internal.py:wandb_internal():86] W&B internal server running at pid: 28812, started at: 2024-02-05 22:08:04.543817
2024-02-05 22:08:04,551 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: status
2024-02-05 22:08:04,571 INFO    WriterThread:28812 [datastore.py:open_for_write():87] open: /Users/lihongxuan/Desktop/AIPI/Courses/AIPI540/AIPI-540/wandb/run-20240205_220804-7chzm0yg/run-7chzm0yg.wandb
2024-02-05 22:08:04,571 DEBUG   SenderThread:28812 [sender.py:send():382] send: header
2024-02-05 22:08:04,613 DEBUG   SenderThread:28812 [sender.py:send():382] send: run
2024-02-05 22:08:08,144 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 22:08:09,644 DEBUG   HandlerThread:28812 [handler.py:handle_request():146] handle_request: keepalive
